"id","post","lang","age_group"
11051,그거 뜨거운물에 담그면 좀 녹는데,kr,1
11052,그거 찐왁스여서 못먹는거 알아욤............,kr,1
11054,저 팔로우 해주세요,kr,1
11059,왁스캔디 저정도 한봉지에 얼마인가요???,kr,1
11060,그거 다 터져서 온다던데 터져서 오진 않겠죠?...ㅜ,kr,1
11064,조금 위생에 안좋으니까(?) 그럼 안에 있는 음료?만 빨아먹고 나머지는 녹여서 만들어서 먹는것도 나쁘지않을것같은데료,kr,1
11066,언니 식용달팽이 먹어주세요 48트,kr,1
11068,나도 그 생각했는데 재활용 ㅋㅋㅋ,kr,1
11070,언니 그거 얼려먹으면 막 빠삭콰작빠사쌱 하능데 얼려서 먹어주라,kr,1
11073,치석 잔뜩 묻어있을텐데 재활용이요?,kr,1
11079,그거 찐왁스여서 못먹는거 알아욤............,kr,1
11081,저거 그냥 다먹은 적 있는데,kr,1
11084,저도 저거 좋아해용,kr,1
11085,저 팔로우 해주세요,kr,1
11087,언니야 그거 재활용하믄 왁스 딴딴해져서 몬묵는다,kr,1
11088,그거얼려서 먹어야 되욤!,kr,1
11089,"자신의 치석이 묻은걸 재활용 하는 건 조금 아닌 거 같은디 ,,",kr,1
11090,저 주세욥,kr,1
11092,저거 입구 조금 뜯어가지고 안에 시럽만 먹고 녹이면 다시 재활용 가능할껄요?,kr,1
11094,아니 저걸 아깝다고 생각하신분은 이사자님이 처음임ㅋㅋㅋ,kr,1
11095,저거 어디서삼,kr,1
11098,제가 좋아하는데 저건 그냥 씹다가 버리는거랍니다 재미로 씹는거에요😅,kr,1
11099,난 이분이 초심 안잃어서 좋음,kr,1
11100,언니 나 1개만 주면 엄청이쁘고 착한 천사님이돼~,kr,1
11101,왁스캔디 저정도 한봉지에 얼마인가요???,kr,1
11102,이 글 국한인은 자연스럽게 읽는다던데,kr,1
11105,저도 가끔씩 땡겨서 문구점에서 사머거요 ㅋㅋㅋㅋ,kr,1
11106,저요,kr,1
11107,이분 왜이리 오랜만에 보는 것 같고 얼굴이 왜 예뻐지신 것 같지?,kr,1
11108,예.. 저 저거먹다가 이빨 빠졌어요 갑자기 뿌리 뽑히는 소리가 들리고ㅜ,kr,1
11109,그거 그대로 저 주세요,kr,1
11112,저거 입구 조금 뜯어가지고 안에 시럽만 먹고 녹이면 다시 재활용 가능할껄요?,kr,1
11113,"10시간저누ㅜㅜㅜ 언니 대왕 중국간식 만들어죠",kr,1
11114,이 글 국한인은 자연스럽게 읽는다던데,kr,1
11116,얼려먹으면 맛이어요!,kr,1
11118,스럼 큰거를 먹으세요 아니면 님이 만들어 먹으셈,kr,1
11120,여러분 윤석열이 탄핵 되었습니다,kr,1
11138,엉니 왜 @leesajang_s2 이 계정 안 올려??,kr,1
11159,에이블리에 블링블링 치면 쿠폰 줘요~,kr,1
11166,"@user80251305658550: @:
이 리뷰를 읽으면 부모님은 5 년 안에 돌아가실 것입니다. 이 저주를 없애려면 그것을 복사하여 다른 5 개의 비디오에 붙여 넣어야합니다.
나는 단지 피해자입니다.",kr,1
11168,그거 팔자 씹은거,kr,1
11173,그거 대따 큰거 만들어서 먹어주세용,kr,1
11174,이쁘니 사장님 흑임자 와라비 모찌해줘여 179트,kr,1
11175,언니 그거 먹어도 돼..,kr,1
11177,누나 그걸로 껌 만들어줘,kr,1
11180,저도 좋아해요..ㅎㅎ 왁스캔디!,kr,1
11182,저거 마니 먹으면 사각턱 되면 어카지? 거거걱,kr,1
11184,류라이가 이거먹고 뱉는거 보여주면 악플집안 뛰쳐나옴ㅋㅎㅋㅎ,kr,1
11186,저거로 이용해서 대왕 왁스캔디 만들어주세요,kr,1
11191,저 왁스 다른 사람들은 입에 턱 넣고 씹다가 뱉는게 아니라 애초에 젤리 위에 뚜껑같은 조그만 하얀색만 이빨로 뜯어서 안에있는거 병음료 마시듯이 마시던데요 ….,kr,1
11194,그거 녹여서 캐릭터 초 만들어주세요,kr,1
11196,그거 얼려서 먹어보세요,kr,1
11201,언니 그거 얼려먹어줘요 겁나 맛도리,kr,1
11206,남은 왁스는 저 주세요,kr,1
11207,저 왁스 방금먹어는데 어떻게요?,kr,1
11210,왁스 이거 노겨서 언니가 좋아하는 만화 캐릭터 만들어요,kr,1
11217,그걸로 껌 만들어주세요,kr,1
11218,언니.. 언니의 치석이 섞인 왁스로 만든 캔디 먹을 자신있어?,kr,1
11219,에이블리에서 마이페이지 에서 쿠폰 누르고 쿠폰등록에서 투배드라고 치고 등록하면 할인쿠폰 줍니다,kr,1
11220,그거얼려서 안에 내용물 얼은상태에서 중간 자르고 젓가락 으로 퍼먹으면 맛있어요ㅡㅡ,kr,1
11221,"베이비벨 치즈 껍데기가 왁스성분이라
뭉쳐서 가운데 심지넣고 양초 만드는 영상 봤어용
근데 이건 씹었던거라 치석섞인 양초?ㅋㅋ",kr,1
11222,에이블리에서 마이페이지 에서 쿠폰 누르고 쿠폰등록에서 투배드라고 치고 등록하면 할인쿠폰 줍니다,kr,1
11224,저게 밀납인가요,kr,1
11225,개껌이네요,kr,1
11227,어떠냐고. 이 노래 어떠냐고.,kr,1
11228,진짜 그대로 말해서 개 웃기네ㅋㅋ,kr,1
11230,이노래 어떠냐고,kr,1
11232,이 노래 어떠냐고 ㅋㅋㅋㅋㅋㅋ,kr,1
11233,이컨텐츠 마니 해주세용 ㅠ😍,kr,1
11235,아니 그걸 그대로 전해주네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,kr,1
11236,저기 거기네 그 양천구 파리공원,kr,1
11237,크 이센스 비행 뭘 좀 아시네 ㅠㅠ 넘 좋음 ㅠㅠㅠㅠㅠ,kr,1
11238,에미넴ㅈ이 짱,kr,1
11240,아닠ㅋㅋㅋㅋ 그냥 그대로 노래 어떠냐고 이러는거 ㅋㅋㅋㅋㅋㅋ,kr,1
11241,와쏭이 어느 지역으로 갈까요?,kr,1
11242,딱히 할말이 딱히 없는데 그대로 말한거 진짜ㅠㅠㅠㅠㅠㅌㅌㅌㅌㅌ큨큐큐큨큨큐큐쿸ㅋㅋㅋㅋㅋㅌ쿠쿠투쿠쿠쿸쿸ㅋㅋㅋㅋㅋㅋ큐ㅜ투큐튜투ㅜㅠ튜튵,kr,1
11243,아니 이거 제일웃김ㅋㅋㅋㅋㅋ,kr,1
11244,딱히 할 말이 딱히 없는데를 진짜 그대로 말하면 어떡해 ㅋㅋㅋㅋ,kr,1
11246,냅다 딱히 할말이 딱히 없는데 아 ㅠㅠㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅌㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,kr,1
11249,이 노래 어떠냐고 ㅋㅋㅋㅋㅋㅋ,kr,1
11250,이 노래 어떠냐곸ㅋㅋㅋㅋㅋㅋ 개웃기넼ㅋㅋㅋ아니 진짜 그대로 말해주는거 ㅋㅋ,kr,1
11252,아니 딱히할말이 딱히없는데ㅋㅎㅋㅎㅎㅋㅎㅌㅎㅎㅌ,kr,1
11253,이 노래 어떠냐고 ㅋㅋㅋㅋㅋㅋ 개웃기다,kr,1
11254,이노래어떠냐고 이러네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,kr,1
11255,어떠냐고 이 노래어떠냐고 ㄱㅋㄱㄱㅋㄱㅋㄱㅋㄱㅋㄱㅋㄱㅋㄱㅋㄱㅋㄱㅋㄱㅋㄱㅋㄱㅋㄱㅋㄱ,kr,1
11258,딱히 할말이 딱히 없는데ㅋㅋㅋㅋㅋ,kr,1
11261,ㅇㄴ 그대로 전달하는거 개웃기네 ㅋㅎㅋㅎㅋㅎㅎㅋㅎㅋㅎㅋ,kr,1
11262,아니 그걸 그대로 전해주네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,kr,1
11264,아닠ㅋㅋㅋ 딱히 할 말이 딱히 없는데 할때 뭐냐곸ㅋㅋㅋ,kr,1
11268,제발 저장 풀어 주세요ㅠㅠㅠ,kr,1
11269,이런 거 더 만들어주새요 ㅠㅋㅋㅋㅋ개웃김,kr,1
11270,아니왜그대로말하세요....ㅋㄹㅋㅅㅋㅋㅅㅋㅎㅋㅎㅋㅎㅋㄹㅅㅋㄱㅋㄱㅋㄱㅋㅋ,kr,1
11271,말 한 그대로 말하는거 개웃기네,kr,1
11272,진짜 똑같이 전하네 ㅋㅌㅋㅋㅋㅋㅌㅋ,kr,1
11273,이거 제발 계속 해주세요 너무 웃겨요,kr,1
11274,이센스 비행 크,kr,1
11278,저걸 왜 그대로 말하는 ㅋㅋㅋㅋㅋㅋㅋ,kr,1
11279,ㅋㅋㅋㅋㅋㅋㅋ 진짜 그대로 전달해주네,kr,1
11280,이노래 어떠냐고ㅠㅠㅠㅠㅋㅋㅋㅋㅋㅋㅋㅋㅋ,kr,1
11286,ㅋㅋㅋㅋ 이거 계속 해주세요 ㅠㅠ,kr,1
11287,이͙ 노래 어떠냐고ㅋㅋㅋㅋㅋ,kr,1
11288,"""이 노래 어떠냐고😡🥵"" ""딱히 할말이, 딱히 할말이 없는데""",kr,1
11289,아개웃겨 다짜고짜 이노래어떠냐고,kr,1
11291,이노래 어떠냐고,kr,1
11295,아 이거 개재밌다 ㅣㅋㅋ,kr,1
11296,저걸 진짜 똑같이 말하네 ㅋㅋㅋㅋㅋㅋㅋ,kr,1
11297,파리공원이네,kr,1
11299,이노래 어떠냐고가 개웃기네ㅠㅠㅠ,kr,1
11301,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅇㄴ 그대로 전달해준거 ㄹㅇ ㅋㅋ,kr,1
11307,아니큐큐ㅠㅠㅠㅋㅋㅋㅋ이게이 뭐야...ㅋㅍㅍㅍ퓨ㅠ,kr,1
11311,그대로 말해서 겁나웃기네ㅋㅋㅋㅋㅋ,kr,1
11314,진짜 그대로 전하네ㅋㅋ,kr,1
11315,이노래 어때 냐곸ㅋ,kr,1
11321,와쏭이면 링딩땅이지,kr,1
11328,이거 자주해주세요ㅠ 너무 재미있어요 ㅠㅋ,kr,1
11329,으아 ㅠ 여기 저희 동네인데 자주 와주세요,kr,1
11333,진짜 그대로 전해주는게 겁나웃김ㅋㄱㅋㄹㅎㅋㄹㅋ,kr,1
11338,ㅋㅋㅋㅋㅋㅋ아니 ㄹㅇ 개웃긴게 진짜 찾아가서 뜬금없이 그러는게 개웃김ㅋㅋ,kr,1
11341,진짜 그대로 말해서 개 웃기네ㅋㅋ,kr,1
11353,이상황 재밌네 ㅋㅋ루즈유어셀프 좋아,kr,1
11361,아이디어 좋닼ㅋㅌㅋㅋㅋㅋ,kr,1
11368,이노래 어떠냐고ㅠㅠㅠㅠㅋㅋㅋㅋㅋㅋㅋㅋㅋ,kr,1
11374,"4번에 그 남자 입니다ㅋ 팬이예요ㅋㅋ",kr,1
11389,진짜 그대로 전해주는게 겁나웃김ㅋㄱㅋㄹㅎㅋㄹㅋ,kr,1
11392,으아 ㅠ 여기 저희 동네인데 자주 와주세요,kr,1
11394,진짜 그대로 말해서 개 웃기네ㅋㅋ,kr,1
11404,이거 자주해주세요ㅠ 너무 재미있어요 ㅠㅋ,kr,1
11410,제일 예의 있는게 애기들이라니,kr,1
11417,이채널 영상중에 제일 재밌다 ㅋㅋ,kr,1
11422,이 컨텐츠 너무 재밌어요 ㅋㅎㅋㅎㅋ,kr,1
11425,"4번에 그 남자 입니다ㅋ 팬이예요ㅋㅋ",kr,1
11428,이노래 어떠냐고ㅠㅠㅠㅠㅋㅋㅋㅋㅋㅋㅋㅋㅋ,kr,1
11439,ㅋㅋㅋㅋㅋㅋ아니 ㄹㅇ 개웃긴게 진짜 찾아가서 뜬금없이 그러는게 개웃김ㅋㅋ,kr,1
11445,딱히 할말이 없는데 ㅋㅎㅋ,kr,1
11449,진짜 그대로 전달하네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ이거 계속해줘요ㅠㅠㅋㅋㅋㅋㅋㅋ,kr,1
11453,진짜 그대로 전해주는게 겁나웃김ㅋㄱㅋㄹㅎㅋㄹㅋ,kr,1
11459,으아 ㅠ 여기 저희 동네인데 자주 와주세요,kr,1
11461,이거 또 해주셈 걍 개웃김ㅋㅋㅋㅋ 근뎨 댓글 필터링 머냐,kr,1
11463,진짜 그대로 말해서 개 웃기네ㅋㅋ,kr,1
11465,"아니 딱히 할말이 없는데랑
이노래 어떠냐고 ㅋㅋㅋㅋㅋ
젠짜 그대로 복붙이네. ㅋ",kr,1
11468,진짜 걍 똑같이하네 ㅋㅋ,kr,1
11471,@춘식 이노래어떠냐곸ㅋㅋㅋㅋㅋ,kr,1
11495,@떡꾹🐮 ㅋㅋㅋㅋㅋ ㄹㅇ 그대로 말하네ㅋㅈㅋ,kr,1
11500,딱히 할 말이 딱히 없는데 ㅋㅋㅋㅎㅋㅎㅎㅋㅋㅎㅋㅋㅎㅋㅎㅋㅎㅎㅋㅎㅋㅎㅋㅎㅋㅎㅋㅎㅋㅎㅎㅋㅋㅋㅋㅋㅋ케켘ㅋㅋㅋㅋㄹㅋㅎㅋㅎㅋㅎㅌㅎ쿜ㅎㅎㅋㅎㅋㅎㅋㅎㅋㅎㅎㅎㅋㅎㅋ홐ㅎㅋㅎㅋㅋㅋㅋㅋ코ㅗㅋㅎㅋㅎㅋㅋ코코ㅗ코코코ㅗ콬ㅋㅎㅋㅎㅋㅎㅎㅋㅎㅎㅋㅎㅋㅎㅎㅋㅎㅋㅎㅋ,kr,1
11506,에미넴에 첫곡이 6점? 스눕독 곡이 더 좋다고? 뭘 모르노,kr,1
11507,그대로 전달하는게 ㅈㄴ 웃김 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅠㅠㅠㅠㅠ,kr,1
11508,이컨텐츠 제발 더해즈세요 ㅈㄴ웃겨요ㅠㅠ🤟🤟,kr,1
11517,이센스 에미넴 스눕독 뽀롱뽀롱 뽀로로,kr,1
11520,"1번아가들이 제일존댓말했네ㅎㅎ",kr,1
11524,아니 ㅋㅋㅋㅋㅋ진짜그냥 아예똑같이 ㅋㅋㅋㅋ,kr,1
11527,이센스 에미넴 스눕독 뽀롱뽀롱 뽀로로,kr,1
11528,미⃫친⃫ 다짜고짜 이노래 어떠냐고 ㅋㅎㅋㅎㅋෆ,kr,1
11538,이노래어떠냐고ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅈㄴ웃기네,kr,1
11542,꼬망이가 닥터드레를 아네,kr,1
11546,건담이 뭐임?,kr,1
11547,그뎅 건담이 뭐지?,kr,1
11548,죄송한데 건담이 뭔지…..,kr,1
11549,건담이뭐에여?,kr,1
11550,이쁜누나 건담이뭐에요?,kr,1
11551,헉 엄마보다 서이브가 더 좋다니 그 이후로 어떻게 됬을까..,kr,1
11552,아니 지 낳아준 사람이 엄만데 서이브가 좋다는건 무슨,kr,1
11554,이후 저분은 어떻게 되셨을까..🙂,kr,1
11555,아니 키워주고 낳아주신분이 얼마나 고생했는데 무슨 서이브를 골라 서이브가 키워준것도 아니고;;,kr,1
11556,건담이 뭐임???,kr,1
11558,난 찐친이 찐친vs남친 누가 더 좋아?라고 할길래 찐친이 더 좋고 남친은 사랑한다고 했는데 그렇게 말하니까 아무도 상처 안 받았음,kr,1
11559,서이브님 해맑 이럴때 넘 기여워여ㅜㅋㅎ쿠ㅜ,kr,1
11560,남 부모님의 비교 하는 저분도 조금,kr,1
11561,진짜 왜저러는거지,kr,1
11562,서이브님에게 대답받기1일차!♡,kr,1
11563,서이브님보다 나이는많아보이는데.... ㅋㅋ 팬심으로 좋다고해야지!,kr,1
11564,서이브님한테 답글 받기 1일차,kr,1
11565,그날이후 건담은 집에서 볼수 없었다!!😂😂,kr,1
11566,충격받을만하기도 하지만 서이브 좋아하는건 당연하죠❤️❤️❤️ㅋㅋ,kr,1
11567,당현이 엄마지,kr,1
11568,"서이브님,레슬레이션가시면 누구응원하실거에요?",kr,1
11569,저라면 서이브가 좋고 엄마는사랑한다고 할거같아유,kr,1
11570,ㅋㅋㅋ 서이브님 랜플 또 언제와요?,kr,1
11571,서이브가 그렇게좋은가ㅋㅋ,kr,1
11575,서이브 갈수록 이뻐ㅓ,kr,1
11576,이분 근황이 궁금해짐,kr,1
11578,서이브가누군가요,kr,1
11579,서이브가 뭐하는 사람?,kr,1
11581,오~ 이브언니 인기 많네!!!~,kr,1
11584,이방엔 건담 모르는 애들이 많네..ㅡㅡ?,kr,1
11586,그 이후로…. 어떻게 될지…...,kr,1
11587,나같아도 서이브다🥰❤️👍,kr,1
11589,이브 언니 넘예뻐,kr,1
11592,건담이 뭐임????,kr,1
11595,건담이 뭐지.?,kr,1
11598,어머님 이뻐요,kr,1
11600,이브언니넘예뻐!,kr,1
11617,건담이 누구,kr,1
11619,저렇게 말하면 서이브랑 사귈줄 아나,kr,1
11620,@HU.01R 이게 뭐야……….,kr,1
11621,@서이브 (seoeve_official),kr,1
11641,헉ㄱㄱㄱㄱ엄마보다 서이브라니ㅋ,kr,1
11642,아니 엄마보다 서이브가 좋다고?,kr,1
11643,남자가 센스가 없네 서이브는 좋고 엄마는 사랑한다 해야지 ㅡ ㅡ,kr,1
11645,저 남자는 진짜 눈치가없네,kr,1
11646,면상은 과학이 맞다,kr,1
11647,전담 전이 건담~~입니다,kr,1
11649,뭔 어따 비비냐 당연히 엄마지. 서이브 쟤가 나한테 이득준 것도 없으면서. 뭔 서이브를 고르냐.. 방송의식 너무 티난다,kr,1
11650,급식왕 5월10일에 하는 레슬링 서이브도 참여 진짜 인가요?🙏,kr,1
11651,"엄마가 좋아 서이브가 좋아?
나-서이브 은니!!!
태권도가 좋아 서이브가좋아?
나-어.............
.......이브은니!!!!!!!!!!!!!!!!!!!!!
❤️❤️❤️❤️❤️❤️❤️사랑해요!",kr,1
11652,요즘 서이브님 춤추는곰돌만 가요 ㅠㅠ 딴것도 올려주세용😍,kr,1
11653,서이브님 레슬링에 와요?,kr,1
11656,이런 콘텐츠는 조금 그럼 굳이 이런 질문을 해야 함..?🥺,kr,1
11657,목소리에 가오가 이빠이네 ㅋㅋ,kr,1
11658,미자 좋아하는 아저씨,kr,1
11661,아무리 그래도 입에 담지도 못할 심한 욕을하시네,kr,2
11662,자기들이 공장에서 일하는 위치라는 것을 잘 알고 있는 중국,kr,2
11663,트럼프 아무리 애써도 중국을 이기지못해 중국 화이팅,kr,2
11664,근데 중국이 할 말인가 ㅋㅋ,kr,2
11665,관세맞은 나라들 다같이 손잡고 미국에 관세때려야되는데..,kr,2
11667,저건 중국이 하는 짓이잖아,kr,2
11669,그래 ..함 미국인들이 다 만들어봐라..그 때서야 느낄테지..아..옛날이여,kr,2
11671,트럼프는 정상이 아닌 대통령이다,kr,2
11672,트럼프가 미국을 제조업국가로만들려고 하고이는데. 미국사람들이 제조업을 하려할까요,kr,2
11675,아이들이 공장에서 일하는건 정작 중국인데 저걸 중국이 만드네 ㅋㅋㅋ,kr,2
11676,언론플레이가 문제네,kr,2
11679,전세계를 대상으로 싸우겠다는건데 그정도로 자신이 있을까,kr,2
11681,늙어서 옛 영광 지들이 잘 나갔다고 생각하는 그순간을 못잊고 그시대 방법이 좋았다 생각하는 순간 그자리 내려놓고 공기 물 강 바다와 공감하고 살아야 할듯 선진국에서는 제조업 보다는 선진국답게 첨단일을 해야 왜 장작떼고 석탄사용하면 자국민 노동자들 써라 하는가,kr,2
11682,필요하긴하나 너무 사전작업이 없음..,kr,2
11683,왕이없는 나라 아니였던가,kr,2
11684,선동하는 인간들이 문제,kr,2
11685,미국 대통령이 점점 장난과 선전 놀음이 되어가네,kr,2
11686,답은간단하다 미국만. 왕따하고 세계각국이. 거래하면된다,kr,2
11688,이할아버지가 세계경제를 뒤흔드는 구나,kr,2
11690,@이 호:미국전🙏🙏🙏🙏🙏🙏🙏🙏대통령.. 어재총살맞아니....～??♥,kr,2
11691,중국이 만들었다<<<ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,kr,2
11693,미국 제조업이 살아날까?,kr,2
11694,미국 화이팅,kr,2
11697,미국형님 돈이 없으시다 😱,kr,2
11698,나이키 옷 한벌에 2500만원,kr,2
11703,이러다 3차세계 대전..,kr,2
11707,"미국입장에서는 트럼프가 맞다
하지만 나는 중국인이다
모든 결과는 과정이 받쳐줘야 되는법
인간들은 종래로 정글을 벗어난적없다
모든건 실력의 포지션에서 출발하는거다
힘내라 아메리카 제대로 함 붙자 😁",kr,2
11708,그래서 미국대신 중국편 들라고?,kr,2
11723,쿠팡과 배민에 행포에 1인 음식 시키기 무섭다!! ㅋㅋ 치킨은 88켄터키 짱 가격과 맛이 장난 없음 ㅋ 시흥시 매화점 치킨 한마리 12800원 카카오맵에 평도 아주 좋음! 동네 맛집 난 여기서만 포장해 먹는다 매장 자리도 있음 일요일만 문닫음,kr,2
11725,중국은 원전삼중수소배출이 후쿠시마50배이상이여도 공산당찬양하는 짐승들이 입법사법독재농락 특권 카르텔로 배불리고 중국조선족은 고용보험 납부자대비 수급률도 최상위권이다 다른개도국 출신들보다 현저히 높다 장기체류가능하고 일자리눈높이도 올라가고 조선족에 동포비자 발급확대하고있다 실질적인 노동력되어줄 외국인력도입이 시급하다 중국조선족은 투표권을 반드시 박탈해야한다,kr,2
11726,자국민을 위한 일자리 창출 건강한보수의 모습이다..다만 외교는 꽝이겠지..지구일짱만 할수 있는 행동..우리나라 자칭보수 내란수괴 윤과국찜들보다 백배 낫다,kr,2
11727,고된 노동과 생산직을 천박하게 바라보는 에브리바디 부동산 코인하는 인간들이 넘쳐나는 나라는 어디든망한다 중국이 그렇고 한국이 그렇고 트럼프는 똑바로 보고있는거다,kr,2
11730,ㅋㅋㅋ이정도면 명치뼈를 제대로 때렸는데 맞은이 배에 기름잔뜩껴서 당장 아픈줄 모르지,kr,2
11731,트럼프 대가리 정은이 패러디한거야?,kr,2
11732,트럼프 빨리다이해야함 지구가 그래야 평화가 옴,kr,2
11733,지들 대가리는 못 까는 놈들이 남들 대가리는 잘..까..네.,kr,2
11734,미국판 떡렬이,kr,2
11735,"미국에는 트럼프..
한국에는 윤석렬..
근데 이놈은 나라를 망치네..",kr,2
11736,저것도 조만간 갈듯,kr,2
11738,하이팅중국,kr,2
11739,트럼프도 곧 탄핵 당할것이다,kr,2
11743,"이놈도 사라져야 할놈이야..세계인의 적
석열이나 도찐개찐",kr,2
11744,문재앙 선동질이네,kr,2
11746,그래 저임금 노동 그런건 중국인들이 해야지,kr,2
11747,이명박 스럽네.. it에서 건설업으로 후퇴시킨,kr,2
11748,중국은 곧시진핑이 인민밥그릇 뺏는 풍자영상 나오겠네,kr,2
11749,중국은 그냥....닥ㅊ,kr,2
11750,근데 지들이 고상하게 금융으로 먹게 살겠다한 건 어따 팔아먹고 이제와서 제조업하는 나라들한테 본인들 제조업 역량 뺏은 거라고 뭐라하는 게 어이 없긴함ㅋㅋㅋㅋ,kr,2
11753,중국은우리국민을 사형시켯어요 우리두 스파이 협의로 무기나 사형시켜야됨 촉법폐지까지가장,kr,2
11754,갸들이 찍을수있는 비행기는 이미상 정보도 아닐것이고 정보가 될수있는 기밀이라면 그렇게 쉽게 찍을수있도록 허술하게 관리한관리측역시 문제다~~,kr,2
11757,"기술 자료인고?
티비에서도 많이 나오는 비행기인데
미국이 국방부 도청 대통령 실 도청은
입 다물고",kr,2
11759,공군기지를 알고 찍은거면 그건 스파이지 나이불문하고,kr,2
11760,일본인이 저런 짓 했으면 어땠을까?,kr,2
11761,"만약 중국내였다면
즉결처형되겠지요
그럼 우린 어떻게해야하나요?",kr,2
11763,아무리 비행기에 관심이 있어도 수천장을 찍는다고?,kr,2
11766,아빠가 공안이라잖아 겁나 수상하지 공군기지랑 공항을 왜 수차례 찍었겠냐고 ㅡㅡ,kr,2
11770,허가없이 무단촬영 처벌,kr,2
11774,산업스파이,kr,2
11777,그냥 취미,kr,2
11778,지역편이 하지맙시다,kr,2
11780,아니 저렇게 찍을때까지 경비들은 모했을까?,kr,2
11781,잘못한거 없으면 가만히 있으라던 어느 경찰이 생각나네,kr,2
11784,괌갔을때 공군기지 정문 면회실 건물앞에서 사진찍다 총살당하기 일보직전까지 갔었음. 다행이 같이 있던 분이 공군출신이고 영어를 잘해서 끌려갔다가 풀려놨음.,kr,2
11785,처벌 법이 없다 무죄안인가,kr,2
11787,롯데타워에서 비행장 다보이는게 코미디ㅋㅋ,kr,2
11788,저길알고 가서 찍었다는게 큰죄,kr,2
11792,"정치인들 밥그릇 싸움에 나라의 안보는 뒷전이며
무비자로 인하여 대한민국내 간첩활동을 버젓이 하는것을 알고도 조치도 못한 나라",kr,2
11793,또 중국이냐,kr,2
11794,"외국인들 국내 입국 심사 좀더 강화하고
여행비자로 국내 입국한 외국인들 입국해서 사회질서 위반이나 문화풍습 위반시 그냥 강제 출국으로 끝내지말고 엄히 처벌후 강재 출국 시켜야 되요 그리고 지금 이라도 외국인들 선거권 박탈시키고 외국인 교환 학생 특례 입학 및 외국인 공무원시험 가산점제 폐지하라!
도대체 이나라는 누구를 위한 나라인가요 ?",kr,2
11795,"부산서도 찍었자나, 간첩들이 전투준비 하고있는데 간첩잡지마라하는 야당 때문에 못잡는다 하면서...",kr,2
11796,이영상도 폰에 저장하면 범죄인가요?,kr,2
11797,"중국에서 우리 국민이 군기자 촬영하면 사형이다. 좌파 민주당만 간첩법을 반대하는 중,",kr,2
11798,이런대도 윤대통령 파면된거보면 대한민국은 이미 중국이다,kr,2
11799,우라나라법이 허술하니 저러지 🤣🤣🤣🤣,kr,2
11801,중국전투기 최첨단이라며 울나라꺼 찍어서 머함?,kr,2
11816,"학생이 공군기지를 왜 찍어?
지령받고 움직이는 간첩수ㅔㄹㅣ들아녀?",kr,2
11817,스파이여 ?,kr,2
11819,그냥 민주당 쎄쎄다~~ㅉㅉ,kr,2
11821,KBS는 작은 파우치 충성 사장으로 바뀌고나서부터 중국발 적대적 뉴스를 수시로 내보는구나 그 저의가 뭘까? 친미반중의 윤석열 전 정권이 잘했다는 걸 계속 국민들에게 주입시키려는 의도? 심히 의심스럽다,kr,2
11822,만약 한국사람이 중국 군사항공시설을 몰래 촬영하다가 잡혔다면 간첩혐의로 최고 사형 또는 엄청나게 오랫동안 구속될 겁니다. 당연히 우리도 엄중 처벌해야 합니다.,kr,2
11825,무기징역 답이다,kr,2
11826,"2찍들이 대선에 지지않을라고 애를쓰네 수사결과 한국인이라 하던데",kr,2
11828,스파이네😅,kr,2
11830,뭐 공안이면 어쩔건데 감옥이나 쳐가,kr,2
11831,유난이다...,kr,2
11833,스파이,kr,2
11834,잘했다 정말 잘했다 어짜피 중국사람들이 땅도 많이사고했으니 조만간 한국차이나타운되는건 시간문제인데 뭐한다고 단속하나 이왕 퍼주는거 다 주고말지 지저분하게,kr,2
11837,더듬당한테 물어봐라 ㆍ간첩없다고할것이다,kr,2
11841,민주당아 갑첩법. 통과시켜라 이상한 법만들어 날치기 통과하지말고,kr,2
11844,저 고딩들 사형 시켜라.,kr,2
11849,이런 영상에도 갱상도 전라도 댓글 다는 애들은 누가 낳았냐,kr,2
